flow_idx,from_node,to_node,from_node_name,to_node_name,value_1,value_2,value_3,value_4,year,map_estimate,posterior_mean,lower_bound,upper_bound
41,24,44,wrought_aluminum_ingot,3xxx,2848.0,,,,2017,1326.7850192297585,1323.478507315006,261.67690884708395,2355.092179623756
42,24,45,wrought_aluminum_ingot,4xxx,117.0,,,,2017,55.61644463832573,55.69822896279195,10.414864588781334,93.733781299032
43,24,46,wrought_aluminum_ingot,5xxx,2762.0,,,,2017,2748.8569647615604,2736.8034628001874,599.3945494691974,5394.550945222777
44,24,47,wrought_aluminum_ingot,6xxx,3218.0,,,,2017,3262.519025379513,3224.8839085386317,732.7767949934432,6594.991154940988
45,24,48,wrought_aluminum_ingot,7xxx,887.0,,,,2017,298.24944044653586,304.47660864521714,52.59043948209754,473.3139553388778
46,24,49,wrought_aluminum_ingot,8xxx,94.0,,,,2017,121.81323081733704,121.27274188218988,33.14835071492772,298.3351564343495
47,25,26,cast_aluminum_ingot,36x,139.9873943233654,,,,2017,143.14097686765598,142.95691854800168,27.997478864673084,251.97730978205774
48,25,27,cast_aluminum_ingot,38x,1369.275605676634,,,,2017,1367.637183571855,1363.6261823795044,273.85512113532684,2464.696090217941
49,25,28,cast_aluminum_ingot,2xx,5.802579327688045,,,,2017,5.783592504181467,5.786019080783828,1.1605158655376093,10.444642789838483
50,25,29,cast_aluminum_ingot,3xx,567.7059997361048,,,,2017,588.965662826221,587.7364528729357,113.54119994722096,1021.8707995249887
51,25,30,cast_aluminum_ingot,4xx,7.889786477696971,,,,2017,7.865164112503369,7.86552649025262,1.5779572955393943,14.201615659854548
52,25,31,cast_aluminum_ingot,5xx,44.9000575912573,,,,2017,44.88043051662141,44.865553255799085,8.98001151825146,80.82010366426314
53,25,32,cast_aluminum_ingot,7xx,8.033237140927826,,,,2017,8.008250655329459,8.014700073482288,1.6066474281855652,14.459826853670087
54,25,33,cast_aluminum_ingot,other,289.7703397263251,,,,2017,290.0537683917062,289.3760042565655,57.954067945265024,521.5866115073852
55,26,34,36x,die_cast,147.475924987329,,,,2017,143.17558686874577,143.00274756615138,29.4951849974658,265.4566649771922
56,27,34,38x,die_cast,1442.524075012671,,,,2017,1367.7698781748636,1363.8203289195255,288.5048150025342,2596.5433350228077
57,28,36,2xx,sand_cast,1.923056763564638,,,,2017,1.9261707406296529,1.9285893492203114,0.38461135271292757,3.4615021744163483
58,29,36,3xx,sand_cast,188.1457884253907,,,,2017,195.65619849135655,195.80111787930338,37.629157685078134,338.6624191657032
59,30,36,4xx,sand_cast,2.614786699531646,,,,2017,2.6193927220612987,2.6267324535698258,0.5229573399063292,4.706616059156963
60,31,36,5xx,sand_cast,14.88051339915282,,,,2017,14.944256149221157,14.95138748563837,2.9761026798305643,26.784924118475075
61,32,36,7xx,sand_cast,2.662328275886768,,,,2017,2.6670440616009237,2.6656516688075778,0.5324656551773537,4.792190896596183
62,33,36,other,sand_cast,84.77352643647342,,,,2017,86.74805485478991,86.54609103460396,16.954705287294683,152.59234758565216
63,28,38,2xx,permanent_semi_permanent_mold_cast,3.846113527129276,,,,2017,3.857235737960772,3.857931218247363,0.7692227054258551,6.923004348832697
64,29,38,3xx,permanent_semi_permanent_mold_cast,376.2915768507814,,,,2017,393.5664346137918,392.1918570443632,75.25831537015627,677.3248383314065
65,30,38,4xx,permanent_semi_permanent_mold_cast,5.229573399063292,,,,2017,5.245531641322426,5.237233671417783,1.0459146798126584,9.413232118313926
66,31,38,5xx,permanent_semi_permanent_mold_cast,29.76102679830564,,,,2017,29.936138915827406,29.917610661779413,5.952205359661129,53.56984823695015
67,32,38,7xx,permanent_semi_permanent_mold_cast,5.324656551773534,,,,2017,5.3409634009906695,5.348090249818413,1.0649313103547067,9.58438179319236
68,33,38,other,permanent_semi_permanent_mold_cast,169.5470528729468,,,,2017,174.85334414593638,174.51484835984348,33.909410574589366,305.18469517130427
69,33,40,other,other_cast,25.0,,,,2017,28.461927979136,28.371437956771892,5.0,45.0
70,25,97,cast_aluminum_ingot,export_cast_aluminum_ingot,275.0,,,,2017,228.19691002362129,241.14654022985448,55.0,495.0
71,24,109,wrought_aluminum_ingot,export_wrought_aluminum_ingot,,,,,2017,2.2798346710039748e-05,250.26377654732784,0.0,15192.0
72,34,35,die_cast,scrap_cast,530.0,,,,2017,530.040339852339,529.861312863587,106.0,954.0
73,35,34,scrap_cast,die_cast,530.0,,,,2017,529.9596601469066,529.6361847834451,106.0,954.0
74,36,37,sand_cast,scrap_sand_cast,197.0,,,,2017,196.94467570173194,196.54888714167532,39.4,354.59999999999997
75,37,36,scrap_sand_cast,sand_cast,197.0,,,,2017,197.05532429827753,196.63044842158644,39.4,354.59999999999997
76,38,39,permanent_semi_permanent_mold_cast,scrap_semi_permanent_mold_cast,197.0,,,,2017,196.96211118245063,196.97181427644603,39.4,354.59999999999997
77,39,38,scrap_semi_permanent_mold_cast,permanent_semi_permanent_mold_cast,197.0,,,,2017,197.03788881750305,197.02592640385257,39.4,354.59999999999997
78,40,41,other_cast,scrap_other_cast,17.0,,,,2017,16.99200727707407,17.009643776833904,3.4000000000000004,30.6
79,41,40,scrap_other_cast,other_cast,17.0,,,,2017,17.007992111471264,17.023088980016297,3.4000000000000004,30.6
80,34,98,die_cast,export_cast_semifinished_products,18.0,,,,2017,18.72446553808572,18.151634926120767,3.6,32.4
81,42,51,1xxx,rolling,1116.0,,,,2017,1374.3301755665927,1381.8762209298022,223.20000000000002,2008.8
82,42,53,1xxx,extrusion,274.0,,,,2017,289.31775228434225,288.4616214415143,54.800000000000004,493.2
83,42,55,1xxx,drawing,284.0,,,,2017,177.83337832444735,157.40889608420446,56.800000000000004,511.2
84,42,57,1xxx,other_milling_processes,54.0,,,,2017,60.540356712271404,61.58847988769301,10.800000000000002,97.20000000000002
85,43,51,2xxx,rolling,122.0,,,,2017,41.47386777683285,42.201363038724395,24.400000000000006,219.60000000000002
86,43,53,2xxx,extrusion,108.0,,,,2017,44.85538882543612,44.20303963339477,21.600000000000005,194.40000000000003
87,43,55,2xxx,drawing,3.0,,,,2017,2.9375943099188038,2.932363655922552,0.6000000000000001,5.4
88,43,57,2xxx,other_milling_processes,6.0,,,,2017,5.878508994769925,5.881940880225751,1.2000000000000002,10.8
89,44,51,3xxx,rolling,2417.0,,,,2017,936.7031797358521,936.1834091764814,483.40000000000003,4350.6
90,44,53,3xxx,extrusion,358.0,,,,2017,325.0902239180134,322.73827601241214,71.60000000000001,644.4
91,44,55,3xxx,drawing,56.0,,,,2017,50.4270053816269,49.88284264140816,11.2,100.79999999999998
92,44,57,3xxx,other_milling_processes,18.0,,,,2017,18.577402439733365,18.661528084796263,3.6,32.4
93,45,51,4xxx,rolling,24.0,,,,2017,19.07968205541734,18.8994077308036,4.800000000000001,43.2
94,45,57,4xxx,other_milling_processes,93.0,,,,2017,36.72342243793011,36.98427864970473,18.6,167.4
95,46,51,5xxx,rolling,2472.0,,,,2017,2477.106644811683,2469.2110038300734,494.40000000000003,4449.6
96,46,53,5xxx,extrusion,169.0,,,,2017,168.92721729380332,168.46547734404197,33.800000000000004,304.2
97,46,55,5xxx,drawing,97.0,,,,2017,82.67130172382252,80.00413555782207,19.400000000000002,174.6
98,46,57,5xxx,other_milling_processes,23.0,,,,2017,24.07722096709116,24.240313457239385,4.6000000000000005,41.4
99,47,51,6xxx,rolling,1007.0,,,,2017,1022.8641902735284,1028.9789170458491,201.39999999999998,1812.6
100,47,53,6xxx,extrusion,2087.0,,,,2017,2140.385444789988,2101.438360129921,417.40000000000003,3756.6
101,47,55,6xxx,drawing,119.0,,,,2017,97.64421655461713,94.43534402877289,23.8,214.20000000000002
102,47,57,6xxx,other_milling_processes,6.0,,,,2017,6.07384109608659,6.081823742836906,1.2000000000000002,10.8
103,48,51,7xxx,rolling,322.0,,,,2017,64.40000684908074,78.0928665459167,64.4,579.6
104,48,53,7xxx,extrusion,278.0,,,,2017,55.60001238399591,69.0359044868993,55.6,500.40000000000003
105,48,55,7xxx,drawing,3.0,,,,2017,2.9560763077635634,2.946867349652012,0.6000000000000001,5.4
106,48,57,7xxx,other_milling_processes,284.0,,,,2017,177.4367662055825,156.91984497611406,56.800000000000004,511.2
107,49,51,8xxx,rolling,7.0,,,,2017,7.407162413861345,7.408190430529849,1.4,12.599999999999998
108,49,53,8xxx,extrusion,35.0,,,,2017,45.17491105900789,45.15007256100668,7.0,63.0
109,49,55,8xxx,drawing,49.0,,,,2017,65.29252405915504,64.74905753632774,9.8,88.2
110,49,57,8xxx,other_milling_processes,3.0,,,,2017,3.0931043378070338,3.1005937270998247,0.6000000000000001,5.4
111,34,69,die_cast,building_construction,19.0,,,,2017,19.018839535387194,19.010154996149907,3.8000000000000003,34.2
112,34,70,die_cast,transportation_auto,1001.0,,,,2017,1063.4923055971165,1059.5358258675624,200.20000000000002,1801.8
113,34,71,die_cast,transportation_other,153.0,,,,2017,154.58111159095336,155.27975688060698,30.6,275.40000000000003
114,34,72,die_cast,machine_industry,36.0,,,,2017,36.13565260671312,36.17089109615537,7.2,64.8
115,34,73,die_cast,electrical_equipment,47.0,,,,2017,47.04398061373634,46.843495119692214,9.4,84.60000000000001
116,34,74,die_cast,consumer_durables,96.0,,,,2017,96.00898529807132,95.41365254975281,19.200000000000003,172.8
117,34,76,die_cast,other_end_uses,74.0,,,,2017,74.66009198974128,74.80092832585356,14.8,133.20000000000002
118,36,70,sand_cast,transportation_auto,242.0,,,,2017,219.2958958889611,219.2850120615944,48.400000000000006,435.6
119,36,71,sand_cast,transportation_other,42.0,,,,2017,41.32526195362151,41.38919917055668,8.4,75.60000000000001
120,36,72,sand_cast,machine_industry,6.0,,,,2017,5.987566303995226,5.991018133707769,1.2000000000000002,10.8
121,36,73,sand_cast,electrical_equipment,8.0,,,,2017,7.972470927944795,7.983192359439378,1.6,14.4
122,36,74,sand_cast,consumer_durables,16.0,,,,2017,15.885035685848164,15.838465613280984,3.2,28.8
123,36,76,sand_cast,other_end_uses,15.0,,,,2017,14.925863144375437,14.901707076751084,3.0000000000000004,27.000000000000004
124,38,70,permanent_semi_permanent_mold_cast,transportation_auto,483.0,,,,2017,422.6172824606931,421.5174678085473,96.6,869.3999999999999
125,38,71,permanent_semi_permanent_mold_cast,transportation_other,70.0,,,,2017,68.75710444197257,68.5985549172625,14.0,126.0
126,38,72,permanent_semi_permanent_mold_cast,machine_industry,18.0,,,,2017,17.929843186028528,17.903039043485865,3.6,32.4
127,38,73,permanent_semi_permanent_mold_cast,electrical_equipment,24.0,,,,2017,23.826452157762017,23.840409472951716,4.800000000000001,43.2
128,38,74,permanent_semi_permanent_mold_cast,consumer_durables,48.0,,,,2017,47.26219996755695,47.06461337615909,9.600000000000001,86.4
129,38,76,permanent_semi_permanent_mold_cast,other_end_uses,34.0,,,,2017,33.76804569065008,33.664401782894636,6.800000000000001,61.2
130,40,76,other_cast,other_end_uses,84.0,,,,2017,28.592663531585462,28.511579884301323,16.8,151.20000000000002
131,50,51,import_mill_semifinished_products,rolling,1100.0,,,,2017,1116.4234326725439,1121.9320318309067,220.0,1980.0
132,50,53,import_mill_semifinished_products,extrusion,0.0,,,,2017,0.00010894912614951617,0.09467306010029927,0.0,1.0
133,50,55,import_mill_semifinished_products,drawing,229.5269584770069,,,,2017,216.19892882690613,214.05234930006893,45.905391695401384,413.14852525861244
134,50,57,import_mill_semifinished_products,other_milling_processes,0.0,,,,2017,0.0021148152705553094,0.09870290535562547,0.0,1.0
135,50,59,import_mill_semifinished_products,sheet_plate,0.0,,,,2017,8.598342027395933e-05,0.09675233985382803,0.0,1.0
136,50,61,import_mill_semifinished_products,foil,205.0,,,,2017,205.1082879677703,205.15425617506182,41.0,369.0
137,50,63,import_mill_semifinished_products,extruded_products,0.0,,,,2017,7.24337349963887e-05,0.0953153606143078,0.0,1.0
138,50,65,import_mill_semifinished_products,wire,312.0,,,,2017,293.0096731937932,286.54248549306436,62.400000000000006,561.6
139,50,66,import_mill_semifinished_products,forging_impacts,0.0,,,,2017,0.00011006639274148677,0.09480194103296817,0.0,1.0
140,50,67,import_mill_semifinished_products,powerder_paste,15.0,,,,2017,15.0010408916661,14.993106845474506,3.0,27.0
141,51,52,rolling,scrap_rolling,1600.0,,,,2017,1738.8101991450621,1744.503288809974,320.0,2880.0
142,51,59,rolling,sheet_plate,4512.0,,,,2017,3726.174027707422,3798.4618590324208,902.4000000000001,8121.6
143,51,61,rolling,foil,631.0,,,,2017,605.9725038729495,596.4689443441757,126.2,1135.8
144,51,99,rolling,export_milling_semifinished_products,1111.0,,,,2017,1015.2343132667169,980.3858987210858,222.20000000000002,1999.8
145,52,20,scrap_rolling,forming_scrap_generated,1600.0,,,,2017,1741.7073982168417,1748.088803405613,320.0,2880.0
146,53,54,extrusion,scrap_extrusion,738.0,,,,2017,768.4891788387386,773.2166596505871,147.6,1328.4
147,53,63,extrusion,extruded_products,2444.0,,,,2017,2080.483998613286,2046.8046597514779,488.8,4399.2
148,53,99,extrusion,export_milling_semifinished_products,229.0,,,,2017,225.10867781085682,224.8070154780587,45.800000000000004,412.2
149,54,20,scrap_extrusion,forming_scrap_generated,738.0,,,,2017,769.036740164561,773.8345621913918,147.6,1328.4
150,55,56,drawing,scrap_drawing,118.0,,,,2017,129.4079915755097,131.08811940865925,23.6,212.4
151,55,65,drawing,wire,451.0,,,,2017,518.3221696909739,486.0017484244216,90.2,811.8000000000001
152,55,99,drawing,export_milling_semifinished_products,41.0,,,,2017,43.43094243512049,43.74973239234863,8.200000000000001,73.8
153,56,20,scrap_drawing,forming_scrap_generated,118.0,,,,2017,129.33395361807902,131.00339896379762,23.6,212.4
154,57,58,other_milling_processes,scrap_other_milling_processes,209.0,,,,2017,166.82578768777245,159.75472579553573,41.800000000000004,376.2
155,57,66,other_milling_processes,forging_impacts,200.0,,,,2017,118.50618177434906,107.99114307966329,40.0,360.0
156,57,67,other_milling_processes,powerder_paste,55.0,,,,2017,48.68791352691987,47.604115286624555,11.0,99.0
157,57,99,other_milling_processes,export_milling_semifinished_products,0.0,,,,2017,2.820159476422462e-06,0.09677296379040212,0.0,1.0
158,58,20,scrap_other_milling_processes,forming_scrap_generated,209.0,,,,2017,167.04776961564113,159.99401008326853,41.800000000000004,376.2
159,59,60,sheet_plate,scrap_sheet_plate,788.0,,,,2017,849.1099210492345,848.4950907153693,157.6,1418.3999999999999
160,59,69,sheet_plate,building_construction,557.0,,,,2017,548.3175723466494,542.4781288704396,111.4,1002.6
161,59,70,sheet_plate,transportation_auto,888.0,,,,2017,177.60493508206193,412.83915679303243,177.60000000000002,1598.4
162,59,71,sheet_plate,transportation_other,604.0,,,,2017,655.3305218498941,644.6632668546222,132.14887595969387,1189.3398836372446
163,59,72,sheet_plate,machine_industry,287.0,,,,2017,396.54058254811355,308.8903324938243,57.400000000000006,516.6
164,59,73,sheet_plate,electrical_equipment,153.0,,,,2017,76.41568597956555,122.89116851998229,30.60000000000001,275.40000000000003
165,59,74,sheet_plate,consumer_durables,285.0,,,,2017,57.000217291803324,155.16883547535738,57.0,513.0
166,59,75,sheet_plate,container_packages,1706.0,,,,2017,934.001916455376,735.3777483963815,341.20000000000005,3070.8
167,59,76,sheet_plate,other_end_uses,33.0,,,,2017,35.386779844597484,33.577334044476565,6.6000000000000005,59.4
168,60,22,scrap_sheet_plate,fabrication_scrap_generated,788.0,,,,2017,849.8155307295615,849.3336033373412,157.60000000000002,1418.4
169,61,62,foil,scrap_foil,31.0,,,,2017,31.117477497587853,31.249534552833353,6.2,55.800000000000004
170,61,69,foil,building_construction,17.0,,,,2017,16.998924153510885,16.948401044623942,3.4000000000000004,30.6
171,61,70,foil,transportation_auto,36.0,,,,2017,36.45401474567752,35.8618098422287,7.2,64.8
172,61,71,foil,transportation_other,11.0,,,,2017,25.40935954853972,25.49231004516469,5.080345990700377,45.7231139163034
173,61,72,foil,machine_industry,3.0,,,,2017,3.02382055840389,2.994968153693248,0.6000000000000001,5.4
174,61,73,foil,electrical_equipment,5.0,,,,2017,4.951132427885466,4.979722194055369,1.0,9.0
175,61,74,foil,consumer_durables,137.0,,,,2017,81.01859479118743,106.04135440486543,27.400000000000002,246.6
176,61,75,foil,container_packages,423.0,,,,2017,611.1713090948963,577.1890259831565,84.60000000000001,761.4
177,61,76,foil,other_end_uses,1.0,,,,2017,1.0035085431772421,0.9979207955022714,0.2,1.8
178,62,22,scrap_foil,fabrication_scrap_generated,31.0,,,,2017,31.118406286058658,31.24630833948108,6.2,55.800000000000004
179,63,64,extruded_products,scrap_extruded_products,103.0,,,,2017,104.31124636796176,104.55737355898364,20.6,185.4
180,63,69,extruded_products,building_construction,915.0,,,,2017,808.6674205483376,769.0976982930458,183.0,1647.0
181,63,70,extruded_products,transportation_auto,284.0,,,,2017,318.3330617285358,281.85561046156505,56.800000000000004,511.2
182,63,71,extruded_products,transportation_other,480.0,,,,2017,213.54243538376727,213.26580422576552,42.59190648974185,383.3271584076766
183,63,72,extruded_products,machine_industry,237.0,,,,2017,389.9001513659281,286.98277261171086,47.400000000000006,426.6000000000001
184,63,73,extruded_products,electrical_equipment,243.0,,,,2017,132.0289320967037,193.81537093265078,48.6,437.40000000000003
185,63,74,extruded_products,consumer_durables,247.0,,,,2017,69.62994539081465,156.27124158075537,49.400000000000006,444.6
186,63,76,extruded_products,other_end_uses,39.0,,,,2017,44.45131734010879,40.94342680153851,7.800000000000001,70.2
187,64,22,scrap_extruded_products,fabrication_scrap_generated,103.0,,,,2017,104.32170486321579,104.57113815064837,20.6,185.4
188,65,69,wire,building_construction,15.422128,,,,2017,15.689974413841016,15.84947429379485,3.0844256000000008,27.759830400000006
189,65,71,wire,transportation_other,12.246984,,,,2017,21.541837650839618,15.223913068763386,2.4493968,22.0445712
190,65,72,wire,machine_industry,8.618248,,,,2017,13.370739422286341,10.197764796140596,1.7236496,15.512846399999999
191,65,73,wire,electrical_equipment,407.325616,,,,2017,733.1861031518192,707.2010186878449,81.46512320000001,733.1861088
192,65,74,wire,consumer_durables,10.0,,,,2017,15.835639646762418,11.73811597103823,2.0,18.0
193,65,76,wire,other_end_uses,5.0,,,,2017,6.621180725670846,5.557790818466231,1.0,9.0
194,66,70,forging_impacts,transportation_auto,33.03446076315101,,,,2017,29.80201023233501,30.29256272965327,6.606892152630202,59.46202937367182
195,66,71,forging_impacts,transportation_other,93.06411523684899,,,,2017,69.84440743862531,58.00596462115236,18.612823047369798,167.51540742632818
196,66,72,forging_impacts,machine_industry,4.53592,,,,2017,4.522229380094351,4.537176416618374,0.907184,8.164656
197,66,73,forging_impacts,electrical_equipment,0.453592,,,,2017,0.45250843945191194,0.5310047325506136,0.09071839999999999,1.0907184
198,66,74,forging_impacts,consumer_durables,9.979023999999999,,,,2017,9.35217922265945,9.759468566458589,1.9958048,17.9622432
199,66,75,forging_impacts,container_packages,0.0,,,,2017,0.00013028887212644194,0.449172094702409,0.0,1.0
200,66,76,forging_impacts,other_end_uses,4.53592,,,,2017,4.539953283934842,4.521994010920818,0.907184,8.164656
201,67,76,powerder_paste,other_end_uses,55.0,,,,2017,63.68970032738478,62.59596276112955,11.0,98.99999999999999
202,68,69,import_finished_consumption,building_construction,204.0,,,,2017,204.0800952504082,204.16728772543246,40.800000000000004,367.2
203,68,70,import_finished_consumption,transportation_auto,656.0,,,,2017,657.5945325938628,655.9852984176623,131.20000000000002,1180.8
204,68,71,import_finished_consumption,transportation_other,225.0,,,,2017,225.23343036516565,225.1164109619337,45.0,405.0
205,68,72,import_finished_consumption,machine_industry,241.0,,,,2017,241.64504829848659,242.1440635626335,48.20000000000001,433.80000000000007
206,68,73,import_finished_consumption,electrical_equipment,516.0,,,,2017,515.0089847999781,513.8250536253164,103.2,928.8000000000001
207,68,74,import_finished_consumption,consumer_durables,911.0,,,,2017,905.1616650661797,897.4372109474504,182.20000000000002,1639.8
208,68,75,import_finished_consumption,container_packages,0.0,,,,2017,0.0002007619957544773,0.18462695912328178,0.0,1.0
209,68,76,import_finished_consumption,other_end_uses,0.0,,,,2017,0.00034006320110967556,0.1838795412007265,0.0,1.0
210,69,100,building_construction,export_finished_consumption,55.0,,,,2017,54.874395182790934,54.751988052838314,11.0,99.0
211,69,101,building_construction,consumption_building_construction,1674.51826026986,,,,2017,1558.0903819476896,1513.2234953280658,334.90365205397205,3014.132868485748
212,70,100,transportation_auto,export_finished_consumption,802.0,,,,2017,788.3764918240237,792.4458479782563,160.4,1443.6000000000001
213,70,102,transportation_auto,consumption_transportation_auto,2736.963739955534,,,,2017,2138.071456987463,2325.3960952942116,547.3927479911068,4926.534731919962
214,71,100,transportation_other,export_finished_consumption,226.0,,,,2017,224.65366744209823,224.6804716071164,45.2,406.8
215,71,103,transportation_other,consumption_transportation_other,1464.779895135754,,,,2017,1251.31084490288,1222.6369020115608,292.9559790271508,2636.6038112443575
216,72,100,machine_industry,export_finished_consumption,133.0,,,,2017,131.87700567155508,131.05319056106293,26.6,239.4
217,72,104,machine_industry,consumption_machine_industry,1563.329674932784,,,,2017,977.7022613502565,785.8740713096657,312.6659349865568,2813.993414879011
218,73,100,electrical_equipment,export_finished_consumption,270.0,,,,2017,271.5511448471052,273.07989146503706,54.0,486.0
219,73,105,electrical_equipment,consumption_electrical_equipment,1160.774041485902,,,,2017,1268.9868578889418,1348.1351646421012,232.1548082971804,2089.3932746746236
220,74,100,consumer_durables,export_finished_consumption,209.0,,,,2017,210.75642606488535,212.70430536395565,41.800000000000004,376.2
221,74,106,consumer_durables,consumption_consumer_durables,949.1801201058629,,,,2017,1085.9307601280236,1280.732828857026,189.8360240211726,1708.5242161905533
222,75,100,container_packages,export_finished_consumption,0.0,,,,2017,5.37501443604904e-05,0.09937139188659287,0.0,1.0
223,75,107,container_packages,consumption_container_packages,2129.160848,,,,2017,1545.6671490792648,1313.793101514879,425.83216960000004,3832.4895264
224,76,100,other_end_uses,export_finished_consumption,0.0,,,,2017,4.177032083280131e-05,0.09746353965180454,0.0,1.0
225,76,108,other_end_uses,consumption_other_end_uses,342.915552,,,,2017,307.69170859710533,300.1021160161153,68.5831104,617.2479936
226,77,18,eol_scrap_building_construction,eol_scrap_generated,207.0,,,,2017,371.05886927001484,370.7403182265235,74.24559395022621,668.2103455520358
227,78,18,eol_scrap_transportation_auto,eol_scrap_generated,1402.0,,,,2017,1391.2369189251508,1381.8175214273797,280.40000000000003,2523.6
